"label","text","googleScore","VADER"
"Neutral","RT @karlisa26: @tbreezyworld BREEZYTEAM",0,0
"Neutral","Chris Brown has a song ""Invented Head""????......hmmmm I'm gonna have to hear that one...",-0.1,0
"Neutral","? Doktor Faustus - And Spaces That Are Endless http://somafm.com #nowplaying",0,0
"Neutral","Watching australias greatest athlete, I think I may be beginning to like sport ;) http://myloc.me/3YAyT",0.5,0.822462893624465
"Neutral","Remember, focsuing on what you want, ensures you will get what you want & not the other way around! http://ow.ly/19rX7",0.4,0.294156367126869
"Neutral","@hokieguru great network support, interface and file navigation more complex than necessary.",0.8,0.778253322150626
"Neutral","RT @BOBBYFRESH2010 Log on2 http://www.bobbyfresh.com/shop &use the discount code ""freshtwenty"" 2 get 20% off ur entire order this weekend o",-0.3,0
"Positive","@erikpaterson Lol can't really say much. My mom likes horror movies. The gorier the better lol.",0.4,0.868943065423215
"Neutral","i wish it was easier to express things to you.",0.7,0.670478399654806
"Neutral","""Daddy, why are going to Thacher Park today?"" Because it's still open and I don't know long that will be true.",-0.2,0.421463615211762
"Neutral","is shattered and off to bed after an evening with Dave and George. Dave being a tv channel and George, well, not.",-0.1,-0.25
"Neutral","its the little things",0.1,0
"Neutral","off to my arubaito. kirai.",0,0
"Neutral","Hot Deal - 562713 - Aiptek AHD H115 Pocket DV 720p Full HD 1MP Camcorder with 2GB SD Card (?98) http://bit.ly/bha79F",0.4,0
"Negative","I live my life just like a robot. always doing the same thing everyday and I'm SO SICK OF THIS for my godsake.",0,-0.426450758091304
"Neutral","Wit @sdotb gettin it in at @gmalones video shoot for karma off the nightmare on 7st street album my nigga @sdotb flicc games is nutts",-0.7,-0.339950051825042
"Neutral","@missmma09 odd winter in my ears but as long as you?re happy i am lol",0.8,0.89452027807838
"Neutral","@Skate_Ratzf what did you spend the money on?",-0.1,0
"Neutral","Tequila, after 8 hours of brutal business expo shmooze, you make me human again.",0.4,-0.624893326938946
"Neutral","Charlotte hand Cleveland second straight NBA defeat (AFP)http://bit.ly/9wN8Rs",0,0.273212885294474
"Neutral","About to try to go up in this http://tweetphoto.com/11947002",0,0
"Neutral","Hey @Turn10Studios , I won the Hyundai Video Battle, and I'm picking up my Hyundai Genesis this week. Do you want to do any press?",0.2,0.339950051825043
"Neutral","@mpatz_jk the song ""baby""",0.1,0
"Neutral","#shoutout to the new followers...especially the 900th follower @DocLG",0.7,0
"Neutral","""This pad has doors so people don't come up in yo space son."" http://bit.ly/dyazPO",-0.2,0
"Neutral","http://www.youtube.com/watch?v=vtqs6Y4VerE - KKKKKKKKKKKKKKK",0.1,0
"Neutral","RT @NiaNeek: Wasn't it warm earlier cause its brick!",-0.6,-0.240117867849981
"Neutral","@MrBoomBastic132 RELAXATION. i want to watch Public Enemy the movie w Johnny Depp. ima try not to kiss the screen.",0,-0.102478967225238
"Positive","@J3NICH0L4S you totally can come! I'll pick you up in uh, my jet. You know. ;)",0.3,0.294156367126869
"Positive","@molly_oneill You need godsends! Ours here at FPLM are worth their weight in gold, chocoloate, scotch AND cupcakes. Want to borrow one?",0.2,0.35948087897873
"Neutral","Netflix Goes Down - Hopefully your Friday night plans didn?t consist of streaming a movie via Netflix, becaus... http://ow.ly/16Cz3p",0,0.401923825269382
"Neutral","Adapazari : Olta balik?ilarinin yeni adresi, Balikhane Deresi - ? - http://www.askbiography.com/bio/Adapazari.html",0,0
"Neutral","#youknowitslovewhen fate doesn't want you to be apart :)",0,0.417213623966665
"Neutral","Nick jr w/ the princess",0.1,0
"Neutral","@loudMouthie Are you back on the beef again?",-0.3,0
"Neutral","Want to Earn Money Working From Home? Well you can with Global Domains International. See the Proof Videos Now! http://bit.ly/7qFT1j",0.2,0.400336154206753
"Neutral","@AMOblognut At this point, I can't imagine running 4 miles. Good for you! Joe's a freak of nature, it's true.",0.4,0.475252507890751
"Neutral","@creampuffsteph because the LU are losers who can't make it criticizing published works in RL they have to stoop to ffn",-0.5,-0.316008510411211
"Neutral","I voted in a poll on Yahoo! Cricket. Have your say too. Vote now! - http://cricket.yahoo.com/cricket/postmatch?mid=23211&pid=1158",0.1,0
"Neutral","Seems to be on a schedule of going to bed around 9:oopm and getting up at 4:00am on the dot.",0,0
"Neutral","(2.0) Level 1: 'Louco' made it to #81 with a score of 1820.",0,0
"Neutral","why do they kick you out of a bar for being drunk? i've never been thrown out of a restaurant for being full.",-0.2,-0.339950051825042
"Neutral","Shout outs to the Orlando Magicians and their ace.. @the_real_edub give it to the Lebrondas. Let's go Eduardo",0.4,0
"Neutral","Ubuntu Mobile Running On Nokia N900, Installed Natively On The MicroSD Card http://mobilesider.com/2mroj",-0.3,0
"Neutral","@saultyevil but now my middle finger has swelled up",-0.4,0
"Neutral","off to bed (pretty early this night o.o). I'll visit the sunday market of my city in the morning (~7 am). When I think about it, I'm tired.",0.2,-0.440433570760169
"Positive","@tinchystryder hi there, im marrying you, goodbye :) x",0,0.458831467741123
"Neutral","Applied Innovations Partners with Microsoft to Deploy WebsiteSpark Managed ... http://bit.ly/9QMb8P By: www.GoGVOCom.com",0.1,0
"Neutral","i can never keep a straight face when im taking pics with people",0,-0.169473022703217
"Neutral","ProFootballWeekly.com - Texans won't keep status quo in backfield http://bit.ly/cF1r6d",-0.1,0
"Neutral","PressTV - Protesters in Athens say 'legalization for all migrants' http://bit.ly/azQRsQ",0,-0.226347954672536
"Neutral","Just took ""how well do you know demi lovato and selena gomez an miley?"" and got: yeah you know all! Try it ? http://bit.ly/da8eqs",0.2,0.606193341477589
"Neutral","Broke down and made pancakes this morning - back on the wagon tomorrow.",-0.7,-0.421463615211762
"Positive","You got it baby :) RT @hanirazdy: @nuramima 13th Mar Make yourself free!!!!",0.1,0.633141467708088
"Neutral","Mad World w/lyrics http://bit.ly/dAxE6j",0.3,-0.493914580573631
"Neutral","@high_n_fly or she give u head while playin or watchin the game #Woot #Woot",0.9,0
"Neutral","They say that's its love but to me it's lookin counterfeit...I get done wit one then move right on to another chick.",-0.2,0.381819167922678
"Neutral","@estellehart What've you gone for? The 13.5 plus to heavy blankets & a hot water bottle is working out great for me.",0.1,0.624893326938946
"Neutral","BUENO MI GENTE ME ESTAN DICIENDO SI PUEDO LLEGAR A LOS 200 ENTRE HOY Y MA?ANA DALE AYUDEN DALE RT @YANKEE0098",-0.2,0
"Neutral","http://content.usatoday.com/communities/idolchatter/post/2010/02/how-tim-urban-found-out-hed-made-the-american-idol-top-24/1 so so happy (:",0.8,0.851494256469169
"Neutral","@TheKillerTruth Well my B-Day cumin up on the 12th of March",0.2,0.273212885294474
"Neutral","Let the Elin begin - with shopping: Tiger Woods' wife surfaces at mall as ...: New York Daily News",0,0
"Neutral","Singing helps stroke victims regain speech - http://bit.ly/bEfawZ",0.6,0.0772283284276542
"Negative","http://www.youtube.com/watch?v=UXxRyNvTPr8 #nowplaying one sweet day... damn i miss the ones ive lost <3 1.4.10 <3 2.4.09 <3 5.26.08",0.7,0.72694578401804
"Neutral","@bon1428 ??!????????????!",-0.1,0
"Neutral","#GoVegetarian , simple as dat.... I'm on my way to Vegan. Just goota learn Vegan Chocolates!",0.3,0
"Neutral","; at last my ""MySpace"" keep receiving friend requests . yeah ! hop out of the bed , man ! hehee ~",0.1,0.717026400320302
"Neutral","RT @Xuxa_Meneguel: VC EST? AFIM CONHECER ALGU?M DE VERDADE PRA MARCAR UMA TREPADA GOSTOSA SEM FRESCURA, SEM TER QUE PAGAR, http://tinyurl.com/ybv3xh3 ? GR?TIS",0,0
"Neutral","SECRET: White Teeth Trick! Dentists don't want you to know about THIS teeth whitening secret! ad http://tinyurl.com/yemoot3",0,-0.251405457898629
"Neutral","Koolz :) RT @ChadCAL SAme here RT @DansterJxo Watching Penguins Of Madagascar .!",0.1,0.509292289801147
"Neutral","This is the 1st time I've watched my brother play COD and remained silent lol",0.5,0.743037755434939
"Neutral","waah!!ndak pas momenx la'an.tpi smbrng w:RT @uphhii: Ga tar mlm dul,aku msi drmh.bsk mlm aja,.RT @fahmiAbd: yoohh!... http://bit.ly/b3MxtB",0,-0.688421188029637
"Neutral","Biggest paint brush in the world http://yfrog.com/328mtjj /via @Dannymcfly That's a big brush...",0,0
"Neutral","the word #commitment is like a snake around my neck chocking me ..",0,0.361157559257308
"Neutral","I'm at Chick-fil-A (3570 Sports Arena Blvd, San Diego). http://4sq.com/6vpZvr",0,0
"Neutral","ESRB lists PixelJunk Racers sequel http://bit.ly/b7afnM",0.3,0
"Neutral","Merial Frontline Plus Flea and Tick Control for 45- to 88-Pound Dogs and Puppies, 6 Month - http://tinyurl.com/ybn2run",0,0
"Neutral","Zack Rosen is more red hot than his hair. Another 3 pointer, that's 3-7 from three for him and a game high 23 points so far",-0.1,0
"Neutral","when i got on earlier i had 269 followers now i have 327 thanks to the people who gave me shoutotus... you know who you are",0.8,0.440433570760169
"Negative","RT @louiseblack: arg! True Blood season 3 is set to come out in June this year. That's soooo long to have to wait.",0.1,0.475252507890751
"Positive","@tweetjeffmonday yes- thanks for the tip!",0.3,0.708836379076006
"Neutral","Join Data Network Affiliates for Free and I will help you grow your business. spon http://tinyurl.com/yc6ytlf",0.4,0.801995608018326
"Neutral","was in a hurry to do maths homework realised that i dont have it tomorrow!",-0.1,0
"Neutral","Even with my departure, please continue to support Nice_pitching and their great quality scanlation of the Oofuri manga.",0.8,0.844214852227165
"Neutral","@marcusmacadi Haha no it's okay atm actually I've been distracted. I could use my phone but I'm already chewing though credit.",0,0.549915172454543
"Positive","RT @maineprince: Im Wit my hmeboi stalkin his baby mama lmao too funny>>>> we want details lol",0.7,0.801995608018326
"Neutral","get the hottest ringtones on your cell music sounds and more http://bit.ly/1aDlLg",0.8,0
"Neutral","Woke up to a camera in my face",-0.6,0
"Neutral","Have been churched. @PastorMark, as always, had some needed harsh words. In the meantime, Matt & I have decimated a rotisserie chicken.",0,-0.440433570760169
"Neutral","#nowplaying 05 - 11am ? Incubus http://bit.ly/alZhuf via @twitbird -- forgive my indecision, I am only a man...",-0.1,0.0772283284276542
"Negative","@AntiBarbieBitch girl u need to need to read just old dude. tryna roast me!!! but go through my page!",-0.1,0
"Neutral","Me and kara discovered thee best nicknames, she is my best. tada!",0.5,0.931172462465563
"Neutral","#jobs Technical Architect/Technical Lead - Gurgaon - Astadia IT Solutions Pvt Ltd - 6-to-10 years of exper",0,0.177857560463629
"Neutral","I don't mind movie trailers, but why do i have to sit through Malteasers and (soon to be) out of date SKY TV Promotions?",-0.1,0
"Neutral","@mimiHOANG_ my name is dong yub",0.1,0
"Neutral","Make Big $$$ Part-Time from home working on the Internet. Get complete details now! http://www.mlmfreesuccesstips.com",0.2,0
"Negative","RT @_His_Lil_Secret: @Make_it_Sm00ve nah but i do feel yu on dat fuxx skool shit...im finna kill 1 of ma teachas -____-(blacc on blacc crime",-0.1,-0.926003339774301
"Neutral","RT @DudifyMe: Supermac18.. Behind the scenes? http://bit.ly/dneC3f ~~ Enjoy the music! RT?",0.1,0.592959534451307
"Neutral","Tiger's Porn Star Mistress Holds Press Conference Demanding Apology. Says She Gave Up Being A H*e For Him http://tinyurl.com/yk3b2lr",-0.2,-0.177857560463629
"Neutral","Ever felt like u need to make moves but didn't know where to start?",-0.7,0.190117275157343
"Neutral","@TheJonasSource my friends and I noticed that too! haha!",0.3,0.77067147974038
"Positive","Baby's birthday was a success! Thanks to y'all who came and showed Kaiyana love... she's super pooped!",0.7,0.901842110748058
"Neutral","@crackpotjack The Kwon on the cave roof is most likely Jin. Last week when Aldo wanted to kill him. Justin said ""we can't. He's one of them""",0,-0.690774742992202
"Neutral","@ValClifton that u know of... I'm sure one of the dude building it crapped in your toilet and took a quick shower afterwards.",0,0.318210996771242
"Neutral","RT @prithaulia: yg mau di promote RT yaa (only my followers & 5 orang pertama)",0,0.381819167922678
"Neutral","Ummmm may be I should not wait for them to scream at me and get started :S",0,-0.401923825269382
"Positive","Thank you Streamate members for making our night orgasmiclly fun! You guys and gals rock!!",0.8,0.770136176942602
"Neutral","Lollll do you google some of the shit you say? Shuddup Whatevahh . qo tlk to some otha chick on your timeline :) maybe you'll intrest her!",0,0.806973041454882
"Neutral","@Ghetto_Chic you may hurt again,or you may be liberated from the hurt",0.1,-0.778253322150626
"Positive","RT @bahlimited: Hey peeps, kindly check out our new design 'RUMBLE'. Thanks heaps! http://bit.ly/bZ4i39 http://myloc.me/41y5f",0.3,0.750033595377293
"Negative","Ugh! If I am up past midnight tonight, take away my Internet!! Also? Not talk to @an_an0maly and @the_girl_20 today :(",-0.3,-0.763305396467767
"Neutral","22ft stingray boat with a oxidized hull gets a full detail new york http://snipurl.com/uf6lu",-0.1,0
"Neutral","@shanselman The same thing that my boys do I bet. We have to put patches on patches.",0,0
"Neutral","@roxymeloni They look like there about to just kiss :) I love how @nealbaer put them in that kind of position when there together .",0.6,0.942284858629058
"Positive","OMG! I'm listen to Conspiracy Theory :O No words for describe it @nickjonas You rock :) !",0.4,-0.491191543247197
"Negative","Aaarrrgh really wanna pull my decks out the garage but I ain't got n e needles n haven't bought vinyl for bout 6years. Me need cd decks pls",0.2,0.115413073793085
"Neutral","RT @Kstewartfans: for the Rob fans out there. HQ untagged pics http://bit.ly/di7hNl",0.1,-0.557370401713154
"Positive","Q:nope your good thats what i think about ... A:Thanks :] lol i do write what i feel... http://formspring.me/ChandreIsANerd/q/203924928",0.1,0.875
"Neutral","Emergency crews head to Madeira http://bit.ly/crWKEm",0.1,-0.381819167922678
"Neutral","Support Cheias na Madeira, add a #twibbon to your avatar now! - http://bit.ly/byufMN",0.2,0.457380695897669
"Neutral","@Farisky Sreesanth is a fast bowler; he has the ability to bring any match (that India bat first) to a fast finish.",0.6,0.318210996771242
"Neutral","http://tinyurl.com/ygc3g7u Jordan AJ 2010 Men's Basketball Shoes #jordan #nike #basketball #NBA Just release shoes! RT",0.2,0
"Neutral","@AthamesCurse if you use their Caca Noir and mix with strong black coffee instead of plain water and apply it will pull dark shiny black",-0.7,0.510607056638284
"Neutral","listening to ""No Surprises - Radiohead"" ? http://blip.fm/~lepxz",0,-0.0772283284276542
"Neutral","RT @ihatebeverly: RT Remember, you can't go back and start a new beginning, but you can start today and make a new ending.",-0.3,0
"Neutral","@JAYlbaitXx @Tulip001 @ourbombay Yes i agry",0.4,0.401923825269382
"Neutral","@Sunnyyuri i forgot where i took it, but i can give you the code:)",0.8,0
"Positive","RT @kellencoldiron: http://twitpic.com/14k92g - My favorite picture of last week. Pure joy... my fave too.",0.6,0.709560194985489
"Neutral","Dj Tim fanucci @ the #bylarm afterparty http://yfrog.com/4a6ugpj",-0.1,0
"Neutral","Time Saving Tips8. Start a master calendar at home to keep track of everyones activities and appointments",0.4,0
"Positive","@Bonang http://tweetphoto.com/12086867 the original looks much better mmm http://myloc.me/41VhN",-0.4,0.636949942926426
"Neutral","Don't you worry 'bout a thing, cause I'll be standing on the side when you check it out~ (by @johnlegend) #nowplaying",0.4,0.341237651254324
"Positive","@carynroman thank you so much! so glad to be sharing it with you (20.5 years and counting... :)",0.5,0.915072334568166
"Neutral","YapYapOk - Free UK Classifieds, all classifieds FREE online, motoring, computers, antiques, pets properties sale rent http://bit.ly/7nC8VQ",0.3,0.809137317826149
"Neutral","RT @adindafrsyd",0,0
"Neutral","RT @abc7chicago: School helps children with autism make 'giant steps' http://bit.ly/aRbuVT",0,0.381819167922678
"Neutral","@yeshenia lol werd theere are manny to findd out here!",-0.1,0.636002161886086
"Neutral","@CBreezysLuver http://twitpic.com/14lazu - TC just tweeted me saying its Drew :L we dont need sherlock",0.2,0.576560607439933
"Neutral","working out, going to the movies, dinner with the family, then back to bg, hopefully my roommate will be better and can come back!",0.5,0.708836379076006
"Neutral","That's how The good hustle rolls http://twitpic.com/14i7sw",0.2,0.440433570760169
"Neutral","I sware ppl be takin me der man family members always got somethin to say boa yu be wantin to punch them more den the outsiders huh",0.1,0
"Neutral","@missChrisCash I mean I'm bouta see everybody with them on and I meant the grey ones.... its a shame",0,-0.440433570760169
"Positive","@lindseyj_08 you go girl! I hope you've had tons of fun!",0.5,0.777227276543845
"Neutral","Internships Gaining Summer Employment Through a Temp Agency: If you have been searching for summer jobs or interns... http://bit.ly/9hlIPh",0.3,0.421463615211762
"Neutral","#itsfunnyhow u in the club and twitting while in the club why why why lol..enjoy yourself fools lol",0.2,0.177857560463629
"Neutral","RT @OxRxG: Jackie O-Smashes carried off, her ankle bandaged. We hope you are alright girl! MDL @oxrxg",0,0.636002161886086
"Neutral","RT @OhJustLikeMe: Instead of trying to look for my cellphone, I call it. #OhJustLikeMe",0,0
"Neutral","RT @ZanessaFanClub: http://bit.ly/9Vjohg X17 gave Vanessa flowers on Valentine's Day, and Vanessa semmed happy to receive them! - Daniela.",0.4,0.611350282848463
"Neutral","I just took ""Would Justin Bieber talk to you ?"" and got: Saddo! Try it: http://bit.ly/deMe29",0,0
"Neutral","My name is Khan and I am not a terrorist http://ow.ly/1925V",0.1,0.577264134917888
"Positive","I love every song! #TokioHotelVenAVenezuela http://myloc.me/40pT6",0.5,0.669633508083533
"Neutral","RT:@steveaustinBSR Can't wait for The Expendables, I hope you kill at least 500 people in it or I'll w... http://bit.ly/9TpkYR #expendables",0.5,-0.421463615211762
"Neutral","Entered to win a #Sony #PS3 from #styleguidance #contest @SGhey http://bit.ly/promodet",-0.2,0.585881765446162
"Neutral","Watching the knicks game @ my sister baby shower",0.1,0
"Neutral","""Got My Money Up Fucking w Them White Folks, Now I Don't Give A Fuck Cuz I'm Richer Than Them White Folks"" - Diddy",-0.6,0.739130434782609
"Positive","@justinbieber, Chuck Norris would be very happy if you follow me! haha, Pleasee, FOLLOW mee... let me happy :D ILY <3 75",0.7,0.963887682313325
"Neutral","I'm #reading Lolita by Vladimir Nabokov - http://bit.ly/bG0QwT",0,0
"Neutral","2068 4? Snow Trip To Mt Selma - http://4x4galore.com/2008/08/17/4x4-snow-trip-to-mt-selma/",0.1,0
"Neutral","@Kimbanerd Ermm thats i did on mine lol right just click on the tweedy sign and its says allow and it should be alright x",-0.2,0.778253322150626
"Neutral","Although you are eager for something exciting to happen today,... More for Gemini http://twittascope.com/twittascope/?sign=3",0.3,0.690774742992202
"Neutral","My Top 3 Weekly #lastfm artists: Justin Bieber (92), Britney Spears (54) and Fresno (49) #lastfm http://bit.ly/cKgGD5",0.8,0.202288694969669
"Neutral","@Gina_luh If you are feeling down meditate, calmness is one of the most successful ways of combating stress",0.8,0.669739261994197
"Neutral","with brooke&justin latttter. hit the celllllll nigga.",0.1,0
"Neutral","Mercedes Reveals Teaser Preview of its 2011 Hybrids: The gorgeous F800 is a preview of the styling and technology ... http://bit.ly/9gCAEh",0.4,0.458831467741123
"Neutral","Finally read joe stack's letter that the fbi decided to censor. Its sad that our gov has driven people 2 this.",0,-0.72694578401804
"Neutral","ESSCA has a historical research cmte? RT @ThayerAvenue: This week's ESSCA meeting: Historical nonsense and tasty food. http://drp.ly/sbC37",0.2,-0.401923825269382
"Positive","Good fun! RT @mashable NASA?s First iPhone Game: Lunar Electric Rover Simulator - http://bit.ly/ceZYxM",0.4,0.757362469583833
"Neutral","RT @LoveMissPiffy: #ImAttractedTo Men that'll hold you down no matter what",-0.1,-0.273212885294474
"Neutral","I posted 4 photos on Facebook in the album ""GLOW | 2010"" http://bit.ly/bdGtsJ",0,0
"Neutral","Checking out Eileen's Profile on BUTTERFLIES AMONG US: http://ning.it/8iJihz",0,0
"Neutral","I subscribed to taonlintse's channel on YouTube http://www.youtube.com/user/taonlintse?feature=autoshare_twitter",0,0
"Neutral","Miss you too of course hihiRT @dinayuliana: Asik my ex @thomaschrismadi miss me ! Miss you too",0,-0.475252507890751
"Neutral","The famous quote of forrest gump was ""life is like a box of chocolates u never kno wat u gonna get"", and hes so right, i just picked one ...",0.3,0.361157559257308
"Neutral","RT @Briana_Cartelle: #imattracted to all types of black guys except from somalians sorry no offence?this is the (cont) http://tl.gd/avgd9",-0.6,-0.361157559257308
"Neutral","@samjacklover bored. And gotta go back. Be back at lunch. Going away again.",0,-0.273212885294474
"Neutral","@Abbyoneeighttwo no, abby. you do not love mark or tom or travis more than i love jack. not possible :)",0,-0.37560679111803
"Negative","I don't like royal flush on ABDC .. they're wack !",-0.9,-0.340379464538791
"Positive","Woohoo! here it comes my favorite Rammstein's song! ""Do Riechst So Gut"" #nowplaying",0.7,0.783539378321715
"Negative","I hate working with my stepdad this is bullshit",-0.9,-0.817623560871883
"Negative","@sierrajohaha cousin!!! Come back and party w us! I miss yooooouuu! ?",0.2,0.505326520085141
"Neutral","Were in the vanity house.",0.1,-0.226347954672536
"Neutral","style_sky?? ???? : http://sayuri.snoin.com/img/snoin_screen_shot-20100222-132710.png",0,0
"Neutral","[atpworldtour.com] Austrians Make Good Start: Austria had two reasons to celebrate in hot conditions on day one at... http://bit.ly/9LSkRk",0.8,0.7649686210234
"Neutral","RT @merrelloutside",0,0
"Neutral","Just left maddie's house... And this why you don't leave an entire bio project for one night...",0,0.0381855652993389
"Neutral","Got home b4 it gets dark and now I'm onto bigger things.",0.4,0
"Negative","@maccaveen I fucked up a filling. It hurts. I have a cold.",-0.2,-0.817623560871883
"Positive","Manbitch RT @sab316: #imattractedto to the latest #blackberry phone that is out, LOVE my 9700!",0.9,0.737148345235032
"Positive","just got off of the bus; had a great dayy (: I thought of him *all day* (: I love him so so much (:",0.9,0.96090980153684
"Neutral","OK so I thought this may happen: but does the job offer prevent me from continuing my application up the road?",0.5,0.321833851482616
"Neutral","http://twitpic.com/14noyc - [????]???????????????",0,0
"Neutral","RT @2010Tweets: Have a peek inside Irish House in today's Host Video http://tinyurl.com/y8q232c #olympics",0,0
"Neutral","remembering watching the movie percy jackson and the olympians... i wouldnt say it was bad... it was ok but leaning closer to it was good :)",0.1,0.864128396674141
"Neutral","Where are YOU at with chick-fil-A ma'am?!? Lol RT @Bask_N_Robbins Chick-Fil-A on deck :)",-0.1,0.820161961691055
"Neutral","Value of social game company Zynga? Perhaps more than $3 billion - USA Today (via http://Friendster.mysocialmediaonline.com)",0,0.339950051825042
"Neutral","Hihi RT @dinaheristin: I also see her..RT @febicil: I just realize that one of my lecturer is on take celebrity out.. Omg!",0.3,0
"Neutral","Grandmother's Advice: Natural Hair Care: Then, wash your hair with a little moisturizing shampoo and plenty of wat... http://bit.ly/9PnbAu",0.2,0.690774742992202
"Negative","#ilikedyouuntil you got mad I wouldn't let you hit #growthefuck up #bitchboy .",-0.6,-0.493914580573631
"Neutral","@itsSterlingK *giggles and runs fingers through your hair, looking at you* We were very hyper... o.O",0,-0.221172498018134
"Positive","http://twitpic.com/12gq08 Stop hating on @parishilton ! She is the sweetest most down to earth celeb i have ever met!(: I adore her<3 xo",0.5,-0.357800709750029
"Neutral","I'm at ???? ??? (??????1, ???). http://4sq.com/aEcGrt",0,0
"Positive","So. Thriving Ivory is my new favorite band. The song Angels On The Moon is amazing! EVERYONE GO LISTEN TO IT RIGHT NOW. <333",0.4,0.795931461520828
"Neutral","@djblord im not sure he was at magnatizm....but give him a call he does good work an he wont ry to bust ur head",0.7,0.235385508782677
"Neutral","ComputerWorld EU data protection chief slams secret ACTA talks http://ow.ly/16Dpo7",0.1,0
"Neutral","RT @steveagee: RT: @WitStreamdotcom LA Thurs 25th @michaelianblack @dougbenson @steveagee @chelseavperetti @robdelaney & josh fadem http://bit.ly/d1CpNZ",-0.1,0
"Neutral","UFO - Done, my first try at FMQ",0.3,0
"Neutral","RT @KUSports: The Jayhawks could clinch a 6th-straight Big 12 crown w/a victory tonight over Oklahoma. http://bit.ly/a288nn #kubball",0.1,0
"Neutral","So like 4 people notify me that its snowing and i dont see any. Guess i dont need to watch the weather since i know so many meteorologis ...",0.2,0.420114336221053
"Neutral","RT @ihatequotes: True happiness comes from the effort of making others happy. Give and share your love everyday. (real talk) #ihatequotes",0.6,0.947698489944879
"Negative","@udothedishes > I need a video camera!!! DM, how much u want?",-0.1,0.290543339649205
"Neutral","RT @MercL I'm easier to talk to then u think.. <--- #icosign http://bit.ly/9SqjOn http://bit.ly/bLGzm2",0.1,0.421463615211762
"Positive","@wasteyouryouth yea thats the one!",0.2,0
"Neutral","@ProWrestlingUSA you guys are all over the place I am liking that",0.3,0.401923825269382
"Positive","@MichaelAllStar you guys did great i loved it",0.9,0.840168050416806
"Neutral","RT @Tibbstuh: RT @bieber_retweets: Retweet if you know all lyrics to EVERY SINGLE Justin Bieber song.",-0.6,0
"Neutral","RT @TheJonasCats: @JOEJONAS OSEA PIBE NO JODAAAAAAS, YOU'RE A PELOTUDO, NO ENSERIO, COMO NOS VAS A HACER ESTO?! #WeNeedJonasInArg",-0.3,-0.731741067462651
"Neutral","I know #oneofmyfollowers goin to say sumthin bout my goings on tonite. But hey, Villain in the name for a reason",0,-0.557370401713154
"Negative","@JoshLebron I can't that day , cuz it's my dads bday too and mothers day ! :(",-0.4,-0.492554870219313
"Neutral","Well my monday is half way done",0,0.273212885294474
"Neutral","Retweet @OfficeforMac and include the hashtag #officeformac. They're giving away a MacBook Pro!",0,0.400336154206753
"Positive","#imattractedto my FUTURE so lemme focus on dat bitch ! Ill get further with her den a man !",0.1,-0.801112512980519
"Positive","RT @breetaay: #awesomeindianthings my bffffff raha <3 favorite indian forrlife (;",0.7,0.790569415042095
"Neutral","one of the best bookstores in town has to be crosswords # kemps corner",0.9,0.636949942926426
"Neutral","Brothers and Sisters star Dave Annable gives diamond engagement ring to Odette Yustman: Brothers and Sisters star ... http://bit.ly/aE0qG6",0,0.659727946850383
"Neutral","Foreskin Restoration - How to Attain a New Foreskin Using a Simple Exercise Any Man Can Learn and Use http://zwap.to/001lo",0.9,0
"Neutral","@GottaLaff its been on and off on my computer and i always make sure that my results are never filtered",0,0.318210996771242
"Neutral","RT @planetphp: Running The Symfony 2 Benchmarks - Paul M. Jones http://paul-m-jones.com/?p=1222",0,0
"Neutral","Um wow apparantly some people don't know the difference bw Joe and Nick Jonas lol kinda important if you're reporting on them",0.4,0.848390713872429
"Neutral","@Pxs3 lmmfao a mess... good.. did u have a hard time?!? we still need to finish talkin about what we was talkin about yesterday",0,-0.262127388666176
"Neutral","RT @christopher832: #SuperBallinTweet micheal jordan asked for my autograph",-0.1,0
"Positive","A big Thanks to everyone that came by the TWIRP booth at the Texas WebEOC Conference. We're now focused on the ROCs that are coming in April",0.5,0.670478399654806
"Neutral","I need a herooooo I'm holding out for a hero till the end of the niiiiight #Bonnietyler",0.1,0.557370401713154
"Neutral","today is not my best day .............",-0.4,-0.521638748902634
"Neutral","She told me about what my be the equivoleny of girls scout cookie season for used books at her old high school.",0.2,0
"Neutral","RT @jessebarrera: My dad just told me ""The world is your oyster, find the pearls"". I was like. This fool thinks he's Shakespeare.",0,-0.102733099387503
"Positive","@melnichter is funnnnnny!!!!!!!! i was shouting by the way.",0,0
"Neutral","@an_an0maly And just the baby thing in general. But they're just gonna forget about those things. P/R works like that.",0.2,0.153093108923949
"Positive","if ya can't support ur own local artist .how can you support anyone!? I support ANYONE doin something positive for the city of Indianapolis",-0.2,0.792572577046225
"Neutral","before I publish the rant, here's a 1008 paintings update: a block and a breakthru http://tinyurl.com/ye9h7zj",-0.3,-0.648556646884329
"Neutral","RT @JoStepBar: Holder admits nine Obama Dept. of Justice officials worked for terrorist detainees via @twitoaster http://bit.ly/b1rdvH",0,-0.0258112866459834
"Neutral","@BieberDweebs im going to the 25th one in chicago!!!!",0,0
"Neutral","RT @mybestnews: A Guide to Used Golf Clubs Jonesboro AR Jonesboro AR golf ... http://bit.ly/aEZvTn",0.6,0
"Neutral","#Greetings Repubs and Demos - posted by dnk in https://www.syndk8.com/ - read more http://trim.su/5jPZ - #SEO #BlackHat #PPC #SEM",0.7,0
"Neutral","@JCuse_LBW def dig it lol...you reach a thousand yet?! dont think i forgot bout my free beat lol",0.3,0.822082182222341
